Timestamp,Server,Min_Latency,Avg_Latency,Max_Latency,Jitter,Packet_Loss
2024-10-16 07:55:18,cloudflare.com,1.656,1.656,1.656,0.0,0.0
2024-10-16 07:55:18,cloudflare.com,1.668,1.668,1.668,0.0,0.0
2024-10-16 07:55:18,cloudflare.com,1.612,1.612,1.612,0.0,0.0
2024-10-16 07:55:18,amazon.com,228.815,228.815,228.815,0.0,0.0
2024-10-16 07:55:18,amazon.com,226.059,226.059,226.059,0.0,0.0
2024-10-16 07:55:19,amazon.com,228.389,228.389,228.389,0.0,0.0
2024-10-16 07:55:19,amazon.com,228.501,228.501,228.501,0.0,0.0
2024-10-16 07:55:19,amazon.com,228.821,228.821,228.821,0.0,0.0
2024-10-16 07:55:19,mynavi.jp,1.457,1.457,1.457,0.0,0.0
2024-10-16 07:55:19,mynavi.jp,1.344,1.344,1.344,0.0,0.0
2024-10-16 07:55:19,mynavi.jp,1.37,1.37,1.37,0.0,0.0
2024-10-16 07:55:19,mynavi.jp,1.374,1.374,1.374,0.0,0.0
2024-10-16 07:55:19,mynavi.jp,1.357,1.357,1.357,0.0,0.0
2024-10-16 07:55:19,tbs.co.jp,82.08,82.08,82.08,0.0,0.0
2024-10-16 07:55:19,tbs.co.jp,82.098,82.098,82.098,0.0,0.0
2024-10-16 07:55:20,tbs.co.jp,82.064,82.064,82.064,0.0,0.0
2024-10-16 07:55:20,tbs.co.jp,81.076,81.076,81.076,0.0,0.0
2024-10-16 07:55:20,tbs.co.jp,81.119,81.119,81.119,0.0,0.0
2024-10-16 07:55:20,youtube.com,22.567,22.567,22.567,0.0,0.0
2024-10-16 07:55:20,youtube.com,22.61,22.61,22.61,0.0,0.0
2024-10-16 07:55:20,youtube.com,22.559,22.559,22.559,0.0,0.0
2024-10-16 07:55:20,youtube.com,22.55,22.55,22.55,0.0,0.0
2024-10-16 07:55:20,youtube.com,22.567,22.567,22.567,0.0,0.0
2024-10-16 08:05:20,google.com,22.699,22.699,22.699,0.0,0.0
2024-10-16 08:05:20,google.com,22.716,22.716,22.716,0.0,0.0
2024-10-16 08:05:20,google.com,22.81,22.81,22.81,0.0,0.0
2024-10-16 08:05:20,google.com,22.781,22.781,22.781,0.0,0.0
2024-10-16 08:05:20,google.com,22.694,22.694,22.694,0.0,0.0
2024-10-16 08:05:20,kasaneteto.jp,85.158,85.158,85.158,0.0,0.0
2024-10-16 08:05:20,kasaneteto.jp,85.108,85.108,85.108,0.0,0.0
2024-10-16 08:05:20,kasaneteto.jp,85.534,85.534,85.534,0.0,0.0
2024-10-16 08:05:20,kasaneteto.jp,85.477,85.477,85.477,0.0,0.0
2024-10-16 08:05:20,kasaneteto.jp,85.327,85.327,85.327,0.0,0.0
2024-10-16 08:05:20,nicovideo.jp,1.388,1.388,1.388,0.0,0.0
2024-10-16 08:05:21,nicovideo.jp,1.354,1.354,1.354,0.0,0.0
2024-10-16 08:05:21,nicovideo.jp,1.34,1.34,1.34,0.0,0.0
2024-10-16 08:05:21,nicovideo.jp,1.462,1.462,1.462,0.0,0.0
2024-10-16 08:05:21,nicovideo.jp,1.356,1.356,1.356,0.0,0.0
2024-10-16 08:05:21,a248.e.akamai.net,220.458,220.458,220.458,0.0,0.0
2024-10-16 08:05:21,a248.e.akamai.net,220.46,220.46,220.46,0.0,0.0
2024-10-16 08:05:22,a248.e.akamai.net,220.457,220.457,220.457,0.0,0.0
2024-10-16 08:05:22,a248.e.akamai.net,218.137,218.137,218.137,0.0,0.0
2024-10-16 08:05:22,a248.e.akamai.net,218.18,218.18,218.18,0.0,0.0
2024-10-16 08:05:22,facebook.com,16.309,16.309,16.309,0.0,0.0
2024-10-16 08:05:22,facebook.com,16.314,16.314,16.314,0.0,0.0
2024-10-16 08:05:22,facebook.com,16.308,16.308,16.308,0.0,0.0
2024-10-16 08:05:22,facebook.com,16.304,16.304,16.304,0.0,0.0
2024-10-16 08:05:22,facebook.com,16.314,16.314,16.314,0.0,0.0
2024-10-16 08:05:22,cloudflare.com,1.672,1.672,1.672,0.0,0.0
2024-10-16 08:05:22,cloudflare.com,1.622,1.622,1.622,0.0,0.0
2024-10-16 08:05:22,cloudflare.com,1.657,1.657,1.657,0.0,0.0
2024-10-16 08:05:22,cloudflare.com,1.739,1.739,1.739,0.0,0.0
2024-10-16 08:05:22,cloudflare.com,1.657,1.657,1.657,0.0,0.0
2024-10-16 08:05:23,amazon.com,244.332,244.332,244.332,0.0,0.0
2024-10-16 08:05:23,amazon.com,226.782,226.782,226.782,0.0,0.0
2024-10-16 08:05:23,amazon.com,226.785,226.785,226.785,0.0,0.0
2024-10-16 08:05:23,amazon.com,226.779,226.779,226.779,0.0,0.0
2024-10-16 08:05:23,amazon.com,226.777,226.777,226.777,0.0,0.0
2024-10-16 08:05:24,mynavi.jp,1.34,1.34,1.34,0.0,0.0
2024-10-16 08:05:24,mynavi.jp,1.348,1.348,1.348,0.0,0.0
2024-10-16 08:05:24,mynavi.jp,1.37,1.37,1.37,0.0,0.0
2024-10-16 08:05:24,mynavi.jp,1.323,1.323,1.323,0.0,0.0
2024-10-16 08:05:24,mynavi.jp,1.345,1.345,1.345,0.0,0.0
2024-10-16 08:05:24,tbs.co.jp,82.118,82.118,82.118,0.0,0.0
2024-10-16 08:05:24,tbs.co.jp,81.094,81.094,81.094,0.0,0.0
2024-10-16 08:05:24,tbs.co.jp,82.041,82.041,82.041,0.0,0.0
2024-10-16 08:05:24,tbs.co.jp,81.115,81.115,81.115,0.0,0.0
2024-10-16 08:05:24,tbs.co.jp,82.112,82.112,82.112,0.0,0.0
2024-10-16 08:05:24,youtube.com,23.02,23.02,23.02,0.0,0.0
2024-10-16 08:05:24,youtube.com,23.012,23.012,23.012,0.0,0.0
2024-10-16 08:05:24,youtube.com,23.033,23.033,23.033,0.0,0.0
2024-10-16 08:05:24,youtube.com,23.018,23.018,23.018,0.0,0.0
2024-10-16 08:05:24,youtube.com,23.038,23.038,23.038,0.0,0.0
2024-10-16 08:15:24,google.com,22.315,22.315,22.315,0.0,0.0
2024-10-16 08:15:24,google.com,22.219,22.219,22.219,0.0,0.0
2024-10-16 08:15:24,google.com,22.242,22.242,22.242,0.0,0.0
2024-10-16 08:15:24,google.com,22.231,22.231,22.231,0.0,0.0
2024-10-16 08:15:24,google.com,22.234,22.234,22.234,0.0,0.0
2024-10-16 08:15:24,kasaneteto.jp,87.153,87.153,87.153,0.0,0.0
2024-10-16 08:15:24,kasaneteto.jp,86.897,86.897,86.897,0.0,0.0
2024-10-16 08:15:25,kasaneteto.jp,87.3,87.3,87.3,0.0,0.0
2024-10-16 08:15:25,kasaneteto.jp,86.472,86.472,86.472,0.0,0.0
2024-10-16 08:15:25,kasaneteto.jp,86.524,86.524,86.524,0.0,0.0
2024-10-16 08:15:25,nicovideo.jp,1.358,1.358,1.358,0.0,0.0
2024-10-16 08:15:25,nicovideo.jp,1.373,1.373,1.373,0.0,0.0
2024-10-16 08:15:25,nicovideo.jp,1.352,1.352,1.352,0.0,0.0
2024-10-16 08:15:25,nicovideo.jp,1.349,1.349,1.349,0.0,0.0
2024-10-16 08:15:25,nicovideo.jp,1.344,1.344,1.344,0.0,0.0
2024-10-16 08:15:25,a248.e.akamai.net,236.994,236.994,236.994,0.0,0.0
2024-10-16 08:15:26,a248.e.akamai.net,236.974,236.974,236.974,0.0,0.0
2024-10-16 08:15:26,a248.e.akamai.net,237.758,237.758,237.758,0.0,0.0
2024-10-16 08:15:26,a248.e.akamai.net,236.921,236.921,236.921,0.0,0.0
2024-10-16 08:15:26,a248.e.akamai.net,237.643,237.643,237.643,0.0,0.0
2024-10-16 08:15:26,facebook.com,16.337,16.337,16.337,0.0,0.0
2024-10-16 08:15:26,facebook.com,16.4,16.4,16.4,0.0,0.0
2024-10-16 08:15:26,facebook.com,16.308,16.308,16.308,0.0,0.0
2024-10-16 08:15:26,facebook.com,16.308,16.308,16.308,0.0,0.0
2024-10-16 08:15:27,facebook.com,16.4,16.4,16.4,0.0,0.0
2024-10-16 08:15:27,cloudflare.com,1.697,1.697,1.697,0.0,0.0
2024-10-16 08:15:27,cloudflare.com,1.627,1.627,1.627,0.0,0.0
2024-10-16 08:15:27,cloudflare.com,1.578,1.578,1.578,0.0,0.0
2024-10-16 08:15:27,cloudflare.com,1.68,1.68,1.68,0.0,0.0
2024-10-16 08:15:27,cloudflare.com,1.554,1.554,1.554,0.0,0.0
2024-10-16 08:15:27,amazon.com,240.777,240.777,240.777,0.0,0.0
2024-10-16 08:15:27,amazon.com,226.792,226.792,226.792,0.0,0.0
2024-10-16 08:15:27,amazon.com,226.178,226.178,226.178,0.0,0.0
2024-10-16 08:15:27,amazon.com,241.728,241.728,241.728,0.0,0.0
2024-10-16 08:15:28,amazon.com,226.767,226.767,226.767,0.0,0.0
2024-10-16 08:15:28,mynavi.jp,1.359,1.359,1.359,0.0,0.0
2024-10-16 08:15:28,mynavi.jp,1.342,1.342,1.342,0.0,0.0
2024-10-16 08:15:28,mynavi.jp,1.335,1.335,1.335,0.0,0.0
2024-10-16 08:15:28,mynavi.jp,1.344,1.344,1.344,0.0,0.0
2024-10-16 08:15:28,mynavi.jp,1.343,1.343,1.343,0.0,0.0
2024-10-16 08:15:28,tbs.co.jp,82.157,82.157,82.157,0.0,0.0
2024-10-16 08:15:28,tbs.co.jp,82.094,82.094,82.094,0.0,0.0
2024-10-16 08:15:28,tbs.co.jp,81.108,81.108,81.108,0.0,0.0
2024-10-16 08:15:28,tbs.co.jp,81.231,81.231,81.231,0.0,0.0
2024-10-16 08:15:28,tbs.co.jp,81.121,81.121,81.121,0.0,0.0
2024-10-16 08:15:28,youtube.com,23.002,23.002,23.002,0.0,0.0
2024-10-16 08:15:28,youtube.com,23.0,23.0,23.0,0.0,0.0
2024-10-16 08:15:28,youtube.com,23.012,23.012,23.012,0.0,0.0
2024-10-16 08:15:28,youtube.com,22.995,22.995,22.995,0.0,0.0
2024-10-16 08:15:29,youtube.com,23.084,23.084,23.084,0.0,0.0
2024-10-16 08:25:29,google.com,23.537,23.537,23.537,0.0,0.0
2024-10-16 08:25:29,google.com,23.521,23.521,23.521,0.0,0.0
2024-10-16 08:25:29,google.com,23.525,23.525,23.525,0.0,0.0
2024-10-16 08:25:29,google.com,23.542,23.542,23.542,0.0,0.0
2024-10-16 08:25:29,google.com,23.54,23.54,23.54,0.0,0.0
2024-10-16 08:25:29,kasaneteto.jp,84.918,84.918,84.918,0.0,0.0
2024-10-16 08:25:29,kasaneteto.jp,84.669,84.669,84.669,0.0,0.0
2024-10-16 08:25:29,kasaneteto.jp,84.71,84.71,84.71,0.0,0.0
2024-10-16 08:25:29,kasaneteto.jp,84.841,84.841,84.841,0.0,0.0
2024-10-16 08:25:29,kasaneteto.jp,84.96,84.96,84.96,0.0,0.0
2024-10-16 08:25:29,nicovideo.jp,1.345,1.345,1.345,0.0,0.0
2024-10-16 08:25:29,nicovideo.jp,1.333,1.333,1.333,0.0,0.0
2024-10-16 08:25:29,nicovideo.jp,1.326,1.326,1.326,0.0,0.0
2024-10-16 08:25:29,nicovideo.jp,1.339,1.339,1.339,0.0,0.0
2024-10-16 08:25:29,nicovideo.jp,1.343,1.343,1.343,0.0,0.0
2024-10-16 08:25:30,a248.e.akamai.net,219.741,219.741,219.741,0.0,0.0
2024-10-16 08:25:30,a248.e.akamai.net,219.736,219.736,219.736,0.0,0.0
2024-10-16 08:25:30,a248.e.akamai.net,219.728,219.728,219.728,0.0,0.0
2024-10-16 08:25:30,a248.e.akamai.net,218.331,218.331,218.331,0.0,0.0
2024-10-16 08:25:31,a248.e.akamai.net,218.388,218.388,218.388,0.0,0.0
2024-10-16 08:25:31,facebook.com,16.321,16.321,16.321,0.0,0.0
2024-10-16 08:25:31,facebook.com,16.307,16.307,16.307,0.0,0.0
2024-10-16 08:25:31,facebook.com,16.353,16.353,16.353,0.0,0.0
2024-10-16 08:25:31,facebook.com,16.307,16.307,16.307,0.0,0.0
2024-10-16 08:25:31,facebook.com,16.366,16.366,16.366,0.0,0.0
2024-10-16 08:25:31,cloudflare.com,1.664,1.664,1.664,0.0,0.0
2024-10-16 08:25:31,cloudflare.com,1.684,1.684,1.684,0.0,0.0
2024-10-16 08:25:31,cloudflare.com,1.662,1.662,1.662,0.0,0.0
2024-10-16 08:25:31,cloudflare.com,1.681,1.681,1.681,0.0,0.0
2024-10-16 08:25:31,cloudflare.com,1.696,1.696,1.696,0.0,0.0
2024-10-16 08:25:31,amazon.com,241.841,241.841,241.841,0.0,0.0
2024-10-16 08:25:31,amazon.com,229.382,229.382,229.382,0.0,0.0
2024-10-16 08:25:31,amazon.com,241.78,241.78,241.78,0.0,0.0
2024-10-16 08:25:32,amazon.com,240.541,240.541,240.541,0.0,0.0
2024-10-16 08:25:32,amazon.com,240.535,240.535,240.535,0.0,0.0
2024-10-16 08:25:32,mynavi.jp,1.341,1.341,1.341,0.0,0.0
2024-10-16 08:25:32,mynavi.jp,1.342,1.342,1.342,0.0,0.0
2024-10-16 08:25:32,mynavi.jp,1.343,1.343,1.343,0.0,0.0
2024-10-16 08:25:32,mynavi.jp,1.335,1.335,1.335,0.0,0.0
2024-10-16 08:25:32,mynavi.jp,1.417,1.417,1.417,0.0,0.0
2024-10-16 08:25:32,tbs.co.jp,82.089,82.089,82.089,0.0,0.0
2024-10-16 08:25:32,tbs.co.jp,82.047,82.047,82.047,0.0,0.0
2024-10-16 08:25:32,tbs.co.jp,81.163,81.163,81.163,0.0,0.0
2024-10-16 08:25:32,tbs.co.jp,82.058,82.058,82.058,0.0,0.0
2024-10-16 08:25:33,tbs.co.jp,82.132,82.132,82.132,0.0,0.0
2024-10-16 08:25:33,youtube.com,22.675,22.675,22.675,0.0,0.0
2024-10-16 08:25:33,youtube.com,22.654,22.654,22.654,0.0,0.0
2024-10-16 08:25:33,youtube.com,22.672,22.672,22.672,0.0,0.0
2024-10-16 08:25:33,youtube.com,22.651,22.651,22.651,0.0,0.0
2024-10-16 08:25:33,youtube.com,22.925,22.925,22.925,0.0,0.0
2024-10-16 08:35:33,google.com,22.732,22.732,22.732,0.0,0.0
2024-10-16 08:35:33,google.com,22.742,22.742,22.742,0.0,0.0
2024-10-16 08:35:33,google.com,22.787,22.787,22.787,0.0,0.0
2024-10-16 08:35:33,google.com,22.811,22.811,22.811,0.0,0.0
2024-10-16 08:35:33,google.com,22.712,22.712,22.712,0.0,0.0
2024-10-16 08:35:33,kasaneteto.jp,84.63,84.63,84.63,0.0,0.0
2024-10-16 08:35:33,kasaneteto.jp,85.354,85.354,85.354,0.0,0.0
2024-10-16 08:35:33,kasaneteto.jp,85.6,85.6,85.6,0.0,0.0
2024-10-16 08:35:33,kasaneteto.jp,85.849,85.849,85.849,0.0,0.0
2024-10-16 08:35:33,kasaneteto.jp,85.669,85.669,85.669,0.0,0.0
2024-10-16 08:35:33,nicovideo.jp,1.343,1.343,1.343,0.0,0.0
2024-10-16 08:35:33,nicovideo.jp,1.34,1.34,1.34,0.0,0.0
2024-10-16 08:35:33,nicovideo.jp,1.34,1.34,1.34,0.0,0.0
2024-10-16 08:35:33,nicovideo.jp,1.342,1.342,1.342,0.0,0.0
2024-10-16 08:35:33,nicovideo.jp,1.333,1.333,1.333,0.0,0.0
2024-10-16 08:35:34,a248.e.akamai.net,236.91,236.91,236.91,0.0,0.0
2024-10-16 08:35:34,a248.e.akamai.net,236.927,236.927,236.927,0.0,0.0
2024-10-16 08:35:34,a248.e.akamai.net,236.927,236.927,236.927,0.0,0.0
2024-10-16 08:35:35,a248.e.akamai.net,236.168,236.168,236.168,0.0,0.0
2024-10-16 08:35:35,a248.e.akamai.net,236.429,236.429,236.429,0.0,0.0
2024-10-16 08:35:35,facebook.com,16.309,16.309,16.309,0.0,0.0
2024-10-16 08:35:35,facebook.com,16.303,16.303,16.303,0.0,0.0
2024-10-16 08:35:35,facebook.com,16.308,16.308,16.308,0.0,0.0
2024-10-16 08:35:35,facebook.com,16.302,16.302,16.302,0.0,0.0
2024-10-16 08:35:35,facebook.com,16.361,16.361,16.361,0.0,0.0
2024-10-16 08:35:35,cloudflare.com,1.647,1.647,1.647,0.0,0.0
2024-10-16 08:35:35,cloudflare.com,1.704,1.704,1.704,0.0,0.0
2024-10-16 08:35:35,cloudflare.com,1.652,1.652,1.652,0.0,0.0
2024-10-16 08:35:35,cloudflare.com,1.666,1.666,1.666,0.0,0.0
2024-10-16 08:35:35,cloudflare.com,1.7,1.7,1.7,0.0,0.0
2024-10-16 08:35:35,amazon.com,259.051,259.051,259.051,0.0,0.0
2024-10-16 08:35:36,amazon.com,263.746,263.746,263.746,0.0,0.0
2024-10-16 08:35:36,amazon.com,240.076,240.076,240.076,0.0,0.0
2024-10-16 08:35:36,amazon.com,245.195,245.195,245.195,0.0,0.0
2024-10-16 08:35:36,amazon.com,240.067,240.067,240.067,0.0,0.0
2024-10-16 08:35:36,mynavi.jp,1.342,1.342,1.342,0.0,0.0
2024-10-16 08:35:36,mynavi.jp,1.334,1.334,1.334,0.0,0.0
2024-10-16 08:35:36,mynavi.jp,1.332,1.332,1.332,0.0,0.0
2024-10-16 08:35:36,mynavi.jp,1.402,1.402,1.402,0.0,0.0
2024-10-16 08:35:36,mynavi.jp,1.337,1.337,1.337,0.0,0.0
2024-10-16 08:35:37,tbs.co.jp,81.135,81.135,81.135,0.0,0.0
2024-10-16 08:35:37,tbs.co.jp,82.078,82.078,82.078,0.0,0.0
2024-10-16 08:35:37,tbs.co.jp,81.095,81.095,81.095,0.0,0.0
2024-10-16 08:35:37,tbs.co.jp,82.033,82.033,82.033,0.0,0.0
2024-10-16 08:35:37,tbs.co.jp,82.013,82.013,82.013,0.0,0.0
2024-10-16 08:35:37,youtube.com,22.716,22.716,22.716,0.0,0.0
2024-10-16 08:35:37,youtube.com,22.743,22.743,22.743,0.0,0.0
2024-10-16 08:35:37,youtube.com,22.657,22.657,22.657,0.0,0.0
2024-10-16 08:35:37,youtube.com,22.662,22.662,22.662,0.0,0.0
2024-10-16 08:35:37,youtube.com,22.731,22.731,22.731,0.0,0.0
2024-10-16 08:45:37,google.com,22.83,22.83,22.83,0.0,0.0
2024-10-16 08:45:37,google.com,22.727,22.727,22.727,0.0,0.0
2024-10-16 08:45:37,google.com,22.716,22.716,22.716,0.0,0.0
2024-10-16 08:45:37,google.com,22.723,22.723,22.723,0.0,0.0
2024-10-16 08:45:37,google.com,22.714,22.714,22.714,0.0,0.0
2024-10-16 08:45:38,kasaneteto.jp,84.836,84.836,84.836,0.0,0.0
2024-10-16 08:45:38,kasaneteto.jp,84.695,84.695,84.695,0.0,0.0
2024-10-16 08:45:38,kasaneteto.jp,84.75,84.75,84.75,0.0,0.0
2024-10-16 08:45:38,kasaneteto.jp,85.338,85.338,85.338,0.0,0.0
2024-10-16 08:45:38,kasaneteto.jp,85.821,85.821,85.821,0.0,0.0
2024-10-16 08:45:38,nicovideo.jp,1.372,1.372,1.372,0.0,0.0
2024-10-16 08:45:38,nicovideo.jp,1.411,1.411,1.411,0.0,0.0
2024-10-16 08:45:38,nicovideo.jp,1.665,1.665,1.665,0.0,0.0
2024-10-16 08:45:38,nicovideo.jp,1.468,1.468,1.468,0.0,0.0
2024-10-16 08:45:38,nicovideo.jp,1.345,1.345,1.345,0.0,0.0
2024-10-16 08:45:38,a248.e.akamai.net,231.438,231.438,231.438,0.0,0.0
2024-10-16 08:45:39,a248.e.akamai.net,231.353,231.353,231.353,0.0,0.0
2024-10-16 08:45:39,a248.e.akamai.net,236.157,236.157,236.157,0.0,0.0
2024-10-16 08:45:39,a248.e.akamai.net,236.228,236.228,236.228,0.0,0.0
2024-10-16 08:45:39,a248.e.akamai.net,231.334,231.334,231.334,0.0,0.0
2024-10-16 08:45:40,facebook.com,16.394,16.394,16.394,0.0,0.0
2024-10-16 08:45:40,facebook.com,16.313,16.313,16.313,0.0,0.0
2024-10-16 08:45:40,facebook.com,16.319,16.319,16.319,0.0,0.0
2024-10-16 08:45:40,facebook.com,16.316,16.316,16.316,0.0,0.0
2024-10-16 08:45:40,facebook.com,16.335,16.335,16.335,0.0,0.0
2024-10-16 08:45:40,cloudflare.com,1.678,1.678,1.678,0.0,0.0
2024-10-16 08:45:40,cloudflare.com,1.643,1.643,1.643,0.0,0.0
2024-10-16 08:45:40,cloudflare.com,1.617,1.617,1.617,0.0,0.0
2024-10-16 08:45:40,cloudflare.com,1.562,1.562,1.562,0.0,0.0
2024-10-16 08:45:40,cloudflare.com,1.642,1.642,1.642,0.0,0.0
2024-10-16 08:45:40,amazon.com,226.892,226.892,226.892,0.0,0.0
2024-10-16 08:45:40,amazon.com,240.036,240.036,240.036,0.0,0.0
2024-10-16 08:45:40,amazon.com,242.135,242.135,242.135,0.0,0.0
2024-10-16 08:45:41,amazon.com,240.063,240.063,240.063,0.0,0.0
2024-10-16 08:45:41,amazon.com,226.836,226.836,226.836,0.0,0.0
2024-10-16 08:45:41,mynavi.jp,1.449,1.449,1.449,0.0,0.0
2024-10-16 08:45:41,mynavi.jp,1.334,1.334,1.334,0.0,0.0
2024-10-16 08:45:41,mynavi.jp,1.35,1.35,1.35,0.0,0.0
2024-10-16 08:45:41,mynavi.jp,1.342,1.342,1.342,0.0,0.0
2024-10-16 08:45:41,mynavi.jp,1.34,1.34,1.34,0.0,0.0
